case_num,source_rank,source_cost,status,r_src_cost,r_tgt_cost,PFT7_leaf_src,PFT7_leaf_tgt,PFT7_leaf_delta,PFT7_leaf_rel_change,PFT7_fineroot_src,PFT7_fineroot_tgt,PFT7_fineroot_delta,PFT7_fineroot_rel_change,PFT9_leaf_src,PFT9_leaf_tgt,PFT9_leaf_delta,PFT9_leaf_rel_change,PFT9_fineroot_src,PFT9_fineroot_tgt,PFT9_fineroot_delta,PFT9_fineroot_rel_change,PFT10_leaf_src,PFT10_leaf_tgt,PFT10_leaf_delta,PFT10_leaf_rel_change,PFT10_fineroot_src,PFT10_fineroot_tgt,PFT10_fineroot_delta,PFT10_fineroot_rel_change
3891,11,0.6031,ok,0.6031,0.8854,29.767027124762535,4.074035212397575,-25.69299191236496,-0.863135972721694,131.5905749797821,0.04074034950463101,-131.54983463027747,-0.9996904007030071,108.63811522722244,145.98685503005981,37.34873980283737,0.3437903881590773,114.64382708072662,1.8321272218599916,-112.81169985886663,-0.9840189631791523,3.7093532737344503,0.053344912885222584,-3.6560083608492278,-0.9856188103562548,0.43353118235245347,0.000535565675363614,-0.43299561667708986,-0.99876464324329
316,12,0.6037,tgt_missing,0.6037,,14.748210087418556,,,,93.65492314100266,,,,74.51347261667252,,,,172.453835606575,,,,9.535806253552437,,,,27.269843965768814,,,
317,13,0.6049,tgt_missing,0.6049,,18.35743896663189,,,,83.89663696289062,,,,73.21135699748993,,,,173.21035265922546,,,,9.072447195649147,,,,20.708635449409485,,,
852,14,0.6062,ok,0.6062,0.6882,6.509074475616217,6.461051758378744,-0.048022717237472534,-0.007377810381087428,10.776202194392681,3.432219848036766,-7.343982346355915,-0.6815000511198002,36.5624837577343,124.44916367530823,87.88667991757393,2.4037393219759773,106.5964326262474,190.25740027427673,83.66096764802933,0.7848383438999754,72.30257987976074,34.30706635117531,-37.995513528585434,-0.5255070232870253,271.33139967918396,0.9345901198685169,-270.39680955931544,-0.9965555401218821
851,15,0.6062,ok,0.6062,0.6882,6.509074475616217,6.461051758378744,-0.048022717237472534,-0.007377810381087428,10.776202194392681,3.432219848036766,-7.343982346355915,-0.6815000511198002,36.5624837577343,124.44916367530823,87.88667991757393,2.4037393219759773,106.5964326262474,190.25740027427673,83.66096764802933,0.7848383438999754,72.30257987976074,34.30706635117531,-37.995513528585434,-0.5255070232870253,271.33139967918396,0.9345901198685169,-270.39680955931544,-0.9965555401218821
302,16,0.6066,tgt_missing,0.6066,,26.833364740014076,,,,219.97211873531342,,,,48.25679212808609,,,,134.18996334075928,,,,10.473689995706081,,,,17.25284568965435,,,
3517,17,0.6067,ok,0.6067,0.6792,22.093558683991432,19.737524911761284,-2.3560337722301483,-0.10663894422482897,64.47986513376236,85.47552675008774,20.99566161632538,0.3256157805660766,34.846920520067215,24.326059967279434,-10.52086055278778,-0.301916507851222,105.76903820037842,71.58657163381577,-34.18246656656265,-0.3231802723005224,42.42406040430069,23.399708792567253,-19.024351611733437,-0.4484330691223715,28.57288531959057,14.364567585289478,-14.20831773430109,-0.4972657670158138
3893,18,0.6075,ok,0.6075,0.8856,35.00909358263016,4.050147254019976,-30.958946328610182,-0.8843115648092795,127.38171219825745,0.040501476178178564,-127.34121072207927,-0.999682046382646,122.4251538515091,146.02692425251007,23.601770401000977,0.19278530317084872,170.52030563354492,1.7508063465356827,-168.76949928700924,-0.9897325638724913,1.9608328584581614,0.05816202246933244,-1.902670835988829,-0.9703381029043616,0.18374755745753646,0.0005840411176905036,-0.18316351633984596,-0.9968215026867746
466,19,0.6078,ok,0.6078,0.7317,22.717338055372238,11.094477958977222,-11.622860096395016,-0.5116294905708119,138.841912150383,59.517741203308105,-79.32417094707489,-0.5713272722804119,15.848517417907715,11.017123237252235,-4.831394180655479,-0.3048483371193032,42.2004759311676,19.948875531554222,-22.25160039961338,-0.5272831623014761,93.01827102899551,115.04936218261719,22.031091153621674,0.23684692168438795,42.075835168361664,63.54033201932907,21.464496850967407,0.510138343423955
3896,20,0.6096,ok,0.6096,0.8853,35.13401001691818,4.125697072595358,-31.008312944322824,-0.88257255375607,151.5030711889267,0.04125699706492014,-151.46181419186178,-0.9997276821074242,115.50549417734146,147.0431089401245,31.53761476278305,0.27303995353122984,132.52274692058563,1.8884290475398302,-130.6343178730458,-0.9857501516424839,2.636379562318325,0.053112395107746124,-2.583267167210579,-0.9798540407963711,0.3113795828539878,0.0005323348659658222,-0.310847247988022,-0.9982903989366078
3897,21,0.6101,ok,0.6101,0.8853,24.00330640375614,4.0398514829576015,-19.96345492079854,-0.8316960415784457,93.15338730812073,0.04039857958559878,-93.11298872853513,-0.999566321947564,123.1616735458374,145.92432975769043,22.762656211853027,0.18481931559156176,122.04659730195999,2.1068407222628593,-119.93975657969713,-0.9827374071146756,4.215574357658625,0.05385753684095107,-4.161716820817674,-0.9872241520913738,1.2185131199657917,0.0005400399913924048,-1.2179730799743993,-0.999556804122546
1403,22,0.6101,ok,0.6101,0.8986,6.8463897332549095,6.914763245731592,0.06837351247668266,0.00998679817255693,21.60642296075821,4.296627826988697,-17.309795133769512,-0.8011411775659362,51.74633860588074,168.6788648366928,116.93252623081207,2.2597256034173445,255.8121681213379,414.8580729961395,159.04590487480164,0.6217292400233374,51.0435588657856,5.860715638846159,-45.18284322693944,-0.885182072545992,164.51995074748993,16.493286937475204,-148.02666381001472,-0.899749016076539
464,23,0.6104,ok,0.6104,0.5977,23.149488493800163,19.98010091483593,-3.1693875789642334,-0.13690961594304993,138.825923204422,111.92721128463745,-26.898711919784546,-0.19375856683608025,16.76725409924984,20.568152889609337,3.800898790359497,0.2266858227269036,37.809863686561584,51.11486464738846,13.305000960826874,0.3518923281798487,81.71813189983368,91.11880511045456,9.40067321062088,0.11503778894681284,39.305880665779114,52.39262804389,13.086747378110886,0.3329462959852876
465,24,0.6129,ok,0.6129,0.6243,22.86289632320404,17.604397609829903,-5.258498713374138,-0.2300014240994119,140.5525803565979,94.34543550014496,-46.20714485645294,-0.32875344400807266,16.468053683638573,19.717248156666756,3.249194473028183,0.19730288323363554,36.15719452500343,44.755805283784866,8.598610758781433,0.23781188977024528,80.42782545089722,97.86216914653778,17.434343695640564,0.2167700493939697,38.90075907111168,56.40387535095215,17.50311627984047,0.44994279540520743
4565,25,0.6130,ok,0.613,0.8252,16.548508778214455,31.673982739448547,15.125473961234093,0.9140082749417435,129.76545095443726,181.7767173051834,52.011266350746155,0.40080981469411414,40.94897583127022,0.0,-40.94897583127022,-1.0,113.8678565621376,9.355286684220587e-08,-113.86785646858473,-0.9999999991784084,16.135305166244507,0.0,-16.135305166244507,-1.0,33.83556380867958,0.0,-33.83556380867958,-1.0
3945,26,0.6140,ok,0.614,0.8463,25.32532997429371,18.28453317284584,-7.040796801447868,-0.27801402029488176,160.68795323371887,0.9188372059725225,-159.76911602774635,-0.9942818538198935,90.4063880443573,202.73713767528534,112.33074963092804,1.2425089870398727,89.42532539367676,14.446615241467953,-74.9787101522088,-0.8384505152442032,1.5315520577132702,0.030397393857128918,-1.5011546638561413,-0.980152555896458,11.115987785160542,0.0014780300716665806,-11.114509755088875,-0.9998670356516909
81,27,0.6162,ok,0.6162,0.6575,15.86979255080223,13.074214570224285,-2.7955779805779457,-0.17615718489254145,58.444250375032425,50.52240937948227,-7.921840995550156,-0.13554525799742984,111.63138598203659,66.90233200788498,-44.72905397415161,-0.4006852873917492,191.18891656398773,115.4496893286705,-75.73922723531723,-0.3961486293059701,5.92259643599391,14.677727594971657,8.755131158977747,1.4782589449737666,32.19303861260414,33.37294980883598,1.179911196231842,0.036651128538387985
460,28,0.6168,ok,0.6168,0.6384,24.22161027789116,14.902063645422459,-9.3195466324687,-0.38476164571830035,173.5580861568451,100.0475063920021,-73.51057976484299,-0.42355030176128583,15.272031538188457,22.63110689818859,7.3590753600001335,0.4818661709542969,37.791017442941666,41.23808443546295,3.447066992521286,0.09121392398936601,74.2170512676239,93.39972585439682,19.18267458677292,0.25846721554054897,26.837846264243126,37.23645955324173,10.398613288998604,0.3874607964668533
461,29,0.6168,ok,0.6168,0.6384,24.22161027789116,14.902063645422459,-9.3195466324687,-0.38476164571830035,173.5580861568451,100.0475063920021,-73.51057976484299,-0.42355030176128583,15.272031538188457,22.63110689818859,7.3590753600001335,0.4818661709542969,37.791017442941666,41.23808443546295,3.447066992521286,0.09121392398936601,74.2170512676239,93.39972585439682,19.18267458677292,0.25846721554054897,26.837846264243126,37.23645955324173,10.398613288998604,0.3874607964668533
318,30,0.6183,tgt_missing,0.6183,,17.77898147702217,,,,86.10399812459946,,,,66.32885336875916,,,,162.38871216773987,,,,7.800177671015263,,,,18.655112013220787,,,
4566,31,0.6191,ok,0.6191,0.9993,16.6519396007061,0.018138920495403,-16.633800680210697,-0.9989107022406787,116.14330857992172,0.6121956394053996,-115.53111294051632,-0.9947289633222035,59.53788384795189,0.0,-59.53788384795189,-1.0,151.84445679187775,7.135403379265881e-08,-151.8444567205237,-0.9999999995300847,2.082251477986574,0.0,-2.082251477986574,-1.0,34.90747883915901,0.0,-34.90747883915901,-1.0
4567,32,0.6191,ok,0.6191,0.9993,16.6519396007061,0.018138920495403,-16.633800680210697,-0.9989107022406787,116.14330857992172,0.6121956394053996,-115.53111294051632,-0.9947289633222035,59.53788384795189,0.0,-59.53788384795189,-1.0,151.84445679187775,7.135403379265881e-08,-151.8444567205237,-0.9999999995300847,2.082251477986574,0.0,-2.082251477986574,-1.0,34.90747883915901,0.0,-34.90747883915901,-1.0
3043,33,0.6197,ok,0.6197,0.7233,16.364507377147675,12.254543602466583,-4.109963774681091,-0.25115108447569146,73.46037775278091,16.486814245581627,-56.97356350719929,-0.7755686160359079,151.10966563224792,173.79622161388397,22.686555981636047,0.15013305658982656,149.40445125102997,167.6933318376541,18.288880586624146,0.12241188554613472,9.365715086460114,4.032267723232508,-5.333447363227606,-0.5694650450063442,2.5541046634316444,0.5258620949462056,-2.028242568485439,-0.7941109843792902
319,34,0.6207,tgt_missing,0.6207,,13.935299590229988,,,,78.87900620698929,,,,111.14576458930969,,,,246.29192054271698,,,,8.648576214909554,,,,17.13746413588524,,,
21,35,0.6215,ok,0.6215,0.8154,20.76636627316475,1.882281620055437,-18.884084653109312,-0.9093591244950828,229.66763377189636,4.80352807790041,-224.86410569399595,-0.9790848714770527,89.28593248128891,157.86127746105194,68.57534497976303,0.7680419868396843,122.3127692937851,120.04075199365616,-2.2720173001289368,-0.018575471009668176,0.24459886481054127,0.31702060368843377,0.0724217388778925,0.29608370804986417,0.5201908061280847,0.17234979895874858,-0.3478410071693361,-0.6686796519115882
