year,pft7_hydraulic,pft7_cstarvation,pft7_fire,pft9_hydraulic,pft9_cstarvation,pft9_fire,pft10_hydraulic,pft10_cstarvation,pft10_fire
1970.25,6.0418805,7.2849205,0,4.018628,2.4123835,0,24.581437,0,0
1970.3333,3.6615046,6.9498925,0,0.7228964,5.7441992e-05,0,16.113732,0,0
1970.4167,0,3.7733891,0,0,1.3490658e-05,0,0,0,0
1970.5,0,0.008964002,0,0,1.7475859e-06,0,0,0,0
1970.5833,0,0.0088864055,0,0,0.012136288,0,0,0,0
1970.6667,0,0.0090397334,0,0,1.859522,0,0,0,0
1970.75,0,1.2521745,0,0,4.4420687,0,0,0,0
1970.8333,0,7.2950819,0,0,1.3833198,0,0,0,0
1970.9167,8.3841549,8.6252063,0,0.12577708,9.8275106e-07,0,28.911722,0,0
1971,8.6292231,8.9671054,0,0.14144412,1.0381762e-06,0,31.647302,0,0
1971.0833,7.450911,8.687834,0,0.13083959,1.0198913e-06,0,29.014563,0,0
1971.1667,6.4823366,8.2263759,0,0.12318888,9.9420823e-07,0,26.642257,0,0
1971.25,5.6538662,7.6824462,0,0.17210755,1.2457645e-06,0,24.412133,5.1315687,0
1971.3333,4.3633771,7.1337348,0,1.1558611,1.7898079e-06,0,19.955908,18.853265,0
1971.4167,0,5.814854,0,0,1.7799543e-06,0,0,16.204163,0
1971.5,0,0.0087747825,0,0,8.3593084e-07,0,0,0.12361509,0
1971.5833,0,0.0085803275,0,0,3.1786954e-07,0,0,1.5201928e-15,0
1971.6667,0,0.0083803027,0,0,4.6399225e-08,0,0,7.9065104e-16,0
1971.75,0,0.22988675,0,0,8.5562871e-10,0,0,2.6504376e-16,0
1971.8333,0,4.9163044,0,0,2.3024935,0,0,2.2075024e-16,0
1971.9167,0,7.2218823,0,0,4.7070413,0,0,2.2115457e-16,0
1972,0,8.0965935,0,0,0.29800816,0,0,0,0
1972.0833,0,8.2991256,0,0,1.1488512e-05,0,0,0,0
1972.1667,4.0633808,8.1991305,0,0.083772937,1.8315518e-05,0,15.06255,0,0
1972.25,5.9500616,7.7652925,0,0.1866304,2.8023498e-05,0,22.893308,0.58354484,0
1972.3333,1.5879851,7.3279419,0,0.24459537,5.1852466e-05,0,6.4390916,2.9259192,0
1972.4167,0,6.2123618,0,0,2.3206513e-05,0,0,2.409456,0
1972.5,0,0.047110661,0,0,1.2465677e-07,0,0,0,0
1972.5833,0,0.0084242309,0,0,7.6756615e-09,0,0,0,0
1972.6667,0,0.0084905793,0,0,2.0022079e-09,0,0,0,0
1972.75,0,0.0085082751,0,0,1.8481478e-10,0,0,0,0
1972.8333,0,2.6660552,0,0,1.050034e-10,0,0,0,0
