year,froot_gCm2,leaf_gCm2,p_uptake_demand_ratio,gpp_pft7_gCm2day,gpp_pft9_gCm2day,gpp_pft10_gCm2day,l2fr_site,l2fr_canopy,l2fr_ustory,leaf_alloc_gCm2yr,froot_alloc_gCm2yr
1913.3333,31.615958,7.6976581,8.9927807e-06,0.08838183,0.24275933,0.021763474,16.987532,21.643906,22.516155,14.9176,5.2408079
1913.4167,32.536685,9.4210273,1.4789582e-05,1.0365313,2.4002568,0.48171357,15.777426,20.105829,21.233448,26.750719,123.0328
1913.5,37.812814,10.556421,2.1331782e-05,1.0192761,2.16692,0.59058664,16.476885,18.561125,19.974922,14.513886,131.98498
1913.5833,46.507444,11.024676,1.7636572e-05,0.81697795,1.7664084,0.45872011,16.750269,17.214945,19.214693,10.451624,104.20452
1913.6667,53.014014,11.283548,1.40337e-05,0.5564957,0,0,17.217859,16.079323,18.705265,9.7693615,63.010951
1913.75,56.113284,11.400503,1.1321412e-05,0.11905852,0,0,17.656277,15.163316,18.34325,7.5404945,12.219305
1913.8333,56.790356,11.366055,6.7258829e-06,0.0011865497,0,0,17.878426,14.459626,18.250828,6.5252705,9.4016594
1913.9167,57.706658,11.325317,6.6530743e-06,1.0452805e-07,0,0,17.945271,13.95758,18.408033,9.1514278,15.831049
1914,57.962343,11.49387,6.598339e-06,8.5563328e-06,0,0,17.632753,13.619375,18.790619,6.6555265,24.399044
1914.0833,58.460705,11.381345,6.4075425e-06,-8.7800991e-06,0,0,16.841627,13.376572,19.349068,6.3394098,29.700317
1914.1667,54.810096,10.871548,6.5350491e-06,-9.2994799e-06,0,0,15.727095,13.151134,20.201347,4.9549634,7.7199169
1914.25,48.426587,10.254726,7.1949794e-06,-0.00029494539,-0.00013976435,0,14.113658,12.886052,21.144085,4.2801085,0.53579898
1914.3333,31.005569,8.8014826,1.0477598e-05,0.0012104142,0.017937163,0,8.5977097,12.559837,21.847878,3.7229942,0.45120103
1914.4167,24.203619,8.5053081,1.3863366e-05,0.10406709,0.29941405,0.017693962,6.9652328,12.193788,22.251528,14.421914,5.1023936
1914.5,30.235957,10.007925,2.0875032e-05,1.0084592,2.5546333,0.48712411,6.3922162,11.78601,22.492277,21.927147,161.77653
1914.5833,40.60936,10.979519,2.0836294e-05,0.88778298,2.2162677,0.51382178,6.4368382,11.381827,21.660065,14.582396,148.23754
1914.6667,47.573857,11.403086,1.6332277e-05,0.48655889,0.65226503,0.14699306,7.5153942,11.073725,20.487349,11.123708,74.548923
1914.75,49.342301,11.612216,1.1735512e-05,0.034669506,0,0,8.9103098,10.93522,20.580593,7.8086951,7.3743766
1914.8333,49.68423,11.532613,6.6708476e-06,0.00036470473,0,0,10.363966,10.993769,20.627857,6.800604,4.6692239
1914.9167,49.372278,11.365895,6.9809339e-06,0.00052903163,0,0,11.853126,11.252267,20.581442,8.78703,8.797362
1915,48.803851,11.442287,6.8662566e-06,-2.4383762e-10,0,0,13.291901,11.691227,20.433878,6.4858138,5.7925829
1915.0833,45.778528,10.802044,6.9727685e-06,-1.561046e-11,0,0,14.285691,12.249601,20.202173,5.3535049,3.6876469
1915.1667,41.984744,10.25272,7.4490226e-06,-2.0907103e-06,0,0,14.239464,12.824579,19.870817,4.4264578,2.4561115
1915.25,37.799973,9.7650271,8.197535e-06,-0.00011772039,0,0,13.757723,13.292858,19.388979,4.1781558,2.9349906
1915.3333,33.689737,9.3647838,9.3676927e-06,0.0023587721,0.072767752,0,12.976949,13.618172,18.746447,3.9740328,0.41080297
1915.4167,29.802764,9.3524372,1.0759246e-05,0.17140059,0.61300045,0.034797435,12.441144,13.786964,17.929121,19.365412,2.5281134
1915.5,30.251926,11.222013,1.9889514e-05,1.1421996,3.0390079,0.48069944,12.183416,13.795175,17.021027,24.971515,84.850873
1915.5833,39.147809,12.215094,2.0691265e-05,0.99312875,2.5048175,0.49489811,12.926875,13.71492,16.033674,14.623542,111.39088
1915.6667,47.318164,12.763788,1.5137345e-05,0.6518993,0.21632802,0.037545029,13.692883,13.244468,14.931762,14.487256,77.241996
1915.75,51.690802,13.209688,1.030397e-05,0.13054424,0,0,13.822935,12.349836,13.83166,11.79233,22.04489
1915.8333,53.021524,13.367594,6.4697065e-06,1.6550102e-05,0,0,13.559772,11.580561,12.871188,9.5901307,9.7159489
1915.9167,53.536516,13.450592,6.5781383e-06,5.5867081e-21,0,0,13.144068,10.936016,12.02837,13.078496,15.599882
1916,53.172074,13.792985,6.6776574e-06,1.5181487e-05,0,0,12.43469,10.374836,11.265173,8.552068,11.909667
1916.0833,51.901869,13.727672,6.7933402e-06,6.7755996e-07,0,0,11.605909,9.8865614,10.602264,8.9705077,16.232745
1916.1667,49.178895,13.643528,7.0607302e-06,1.5685322e-06,0,0,10.549144,9.4119101,9.9733295,8.6552737,20.125783
1916.25,44.38233,13.471653,7.6167862e-06,2.3767248e-06,0.0074419664,0,9.296957,8.9161224,9.344142,5.8531169,7.3613854
1916.3333,36.487322,12.995892,8.8774295e-06,0,0.02685994,0,7.2807317,8.4289684,8.6768637,5.429301,4.2341045
1916.4167,18.872801,11.551352,1.5611418e-05,4.780686e-05,0.068361421,0,3.5268078,7.9231458,7.9784188,4.7260278,0.6936121
1916.5,13.041427,11.460046,2.1749531e-05,0.17053204,0.09518395,0,2.4955738,7.4071031,7.263536,25.095097,5.8416404
1916.5833,13.230273,14.326141,4.0228977e-05,1.154825,0,0,2.2569816,6.8623734,6.5816774,41.962175,83.029724
1916.6667,19.018045,16.457567,3.4500881e-05,0.85488191,0,0,2.1751156,6.4028902,6.0344582,23.890964,61.119477
1916.75,17.962361,17.496938,3.2347238e-05,0.36380193,0,0,2.3118713,5.9512653,5.5540133,21.662647,25.070075
1916.8333,18.830914,18.308839,2.4737847e-05,0.0096499546,0,0,2.3498764,5.5114303,5.1714272,18.646894,12.463599
1916.9167,19.836221,18.467022,9.1281199e-06,0,0,0,2.2834001,5.118546,4.8274608,20.228776,7.0048491
1917,19.298546,18.476002,8.9205441e-06,0,0,0,2.1350446,4.7667818,4.4598045,10.595249,5.4235306
1917.0833,18.542981,17.919499,9.7477996e-06,0,0,0,1.9468702,4.4562988,4.1395288,10.267602,9.3187843
1917.1667,16.552215,17.401382,1.1648654e-05,0,0,0,1.7180994,4.1595831,3.8430374,9.8648812,13.891098
1917.25,13.455241,16.830018,1.371634e-05,0,0,0,1.5579617,3.8582041,3.5546703,7.7109075,5.5213515
1917.3333,9.6365605,16.385166,2.110696e-05,0.11155289,0.16075468,0.0098768647,1.3215511,3.5617402,3.2799299,25.198995,5.8491312
1917.4167,11.461389,19.270947,3.0233048e-05,1.7745862,2.8263741,0.25686983,1.0472108,3.2751999,3.0234168,42.285539,70.771129
1917.5,12.36637,21.105334,5.8360576e-05,2.0250409,3.2868653,0.45553028,1.1116606,3.0116506,2.8014271,29.382888,37.538641
1917.5833,14.277139,22.915429,5.4516644e-05,1.7486634,2.1567371,0.33645777,1.326542,2.7538319,2.6283109,38.286903,61.82095
1917.6667,18.96758,25.137654,3.6891644e-05,1.4371309,0,0,1.4879714,2.5268643,2.5037282,39.644812,49.371193
1917.75,21.336753,26.983976,2.8407019e-05,0.32748964,0,0,1.440163,2.3206158,2.4057868,33.362662,26.413184
1917.8333,20.757644,27.602384,1.3001938e-05,0,0,0,1.2818232,2.1198812,2.3162518,22.19919,11.375335
1917.9167,17.532986,27.263524,1.5377747e-05,0,0,0,1.0731251,1.9473288,2.1769109,31.342509,10.783773
1918,13.979834,27.520981,1.9340916e-05,0,0,0,0.92763275,1.7946986,1.9990191,19.231955,6.6529925
1918.0833,12.619959,26.870126,2.3230303e-05,0,0,0,0.88616616,1.6602807,1.8427167,22.423436,10.575448
1918.1667,12.044254,26.445875,2.5408437e-05,-2.1303765e-07,0,0,0.83911002,1.5322011,1.6998134,19.639901,8.3750141
