year,pft7_hydraulic,pft7_cstarvation,pft7_fire,pft9_hydraulic,pft9_cstarvation,pft9_fire,pft10_hydraulic,pft10_cstarvation,pft10_fire
1964.25,55.265763,4.9067177,0,49.536421,5.3851479,0,8.5463059,4.981109,0
1964.3333,52.246405,6.8478789,0,48.241594,5.8417603,0,8.2384621,6.485658,0
1964.4167,10.094149,8.6687971,0,9.4741106,5.2761687,0,1.6413237,5.621067,0
1964.5,0,1.1229879,0,0,3.0022342,0,0,3.2217975,0
1964.5833,0,0.47864251,0,0,1.35588,0,0,0.23181356,0
1964.6667,0,0.39680159,0,0,1.0333189,0,0,0,0
1964.75,0,0.13831978,0,0,0.75773815,0,0,0,0
1964.8333,46.737951,0.12933728,0,35.462647,0.70187504,0,7.2980382,0,0
1964.9167,67.118019,0.24352857,0,52.462282,0.68764545,0,10.225213,0,0
1965,63.746735,0.36072187,0,51.591468,0.76618452,0,9.4218193,0,0
1965.0833,58.471993,0.50210038,0,50.72171,0.88843967,0,8.3607975,0,0
1965.1667,54.185821,0.84363931,0,49.850391,1.154495,0,7.2971642,0,0
1965.25,51.429964,2.156172,0,48.912987,1.9645319,0,6.3715272,0,0
1965.3333,47.944422,3.379997,0,47.734784,19.302054,0,6.0554267,4.6018,0
1965.4167,13.523476,4.1761172,0,14.010764,18.599054,0,1.7597577,3.919394,0
1965.5,0,1.0223418,0,0,11.643025,0,0,2.8872439,0
1965.5833,0,0.28239027,0,0,8.116623,0,0,1.4950495,0
1965.6667,0,0.22892027,0,0,6.9271426,0,0,0.33884676,0
1965.75,3.5419717,0.21520499,0,3.3826728,5.8664118,0,0.59911494,0.28921709,0
1965.8333,35.800201,0.4474783,0,34.626676,5.9455091,0,5.9356484,0.70248654,0
1965.9167,49.219072,0.77229045,0,50.776581,7.0694799,0,6.7750548,1.0297283,0
1966,40.197844,1.2799129,0,49.459906,7.7869255,0,5.7915281,1.0727467,0
1966.0833,35.395823,1.8212601,0,48.387345,8.7561398,0,5.2450487,1.2194675,0
1966.1667,31.284189,2.1334061,0,47.415104,9.2575036,0,4.750875,1.3190098,0
1966.25,27.535123,2.2862026,0,46.411709,11.308622,0,4.4334786,2.1961468,0
1966.3333,24.837524,2.1025076,0,45.120271,12.323748,0,4.9814863,2.5784768,0
1966.4167,9.4838719,2.3413923,0,17.664704,10.943858,0,1.9921113,1.6167997,0
1966.5,0,0.83089828,0,0,7.6139208,0,0,0.7166025,0
1966.5833,0,0.30535136,0,0,5.4280485,0,0,0.052246626,0
1966.6667,0,0.085804056,0,0,4.8121757,0,0,0,0
1966.75,0,0.16587292,0,0,4.676309,0,0,0,0
1966.8333,0,0.85918824,0,0,4.4650896,0,0,0,0
1966.9167,9.8675202,1.2360143,0,11.592856,4.5401474,0,1.2240763,0,0
1967,36.998245,1.4490313,0,44.328783,4.8340753,0,4.4634685,0,0
1967.0833,35.266278,1.7741679,0,43.446389,5.100482,0,4.0936543,0,0
1967.1667,33.587324,2.284586,0,42.588487,5.1445651,0,3.7592544,0,0
1967.25,31.734829,3.8927069,0,41.705373,5.2569265,0,2.9249196,0.00088317593,0
1967.3333,10.725187,5.3489402,0,14.545502,7.854244,0,1.0051321,0.00013070853,0
1967.4167,0,4.0947874,0,0,5.87842,0,0,0,0
1967.5,0,0.035420338,0,0,1.476351,0,0,0,0
1967.5833,0,0.0058169944,0,0,1.0272097,0,0,0,0
1967.6667,0,0.033733806,0,0,0.81991781,0,0,0,0
1967.75,0,0.51916369,0,0,0.75443728,0,0,0,0
1967.8333,26.488723,1.0076085,0,31.413618,0.79152226,0,3.9128043,0,0
1967.9167,34.313311,1.2188569,0,42.249392,1.2654837,0,4.9353956,0,0
1968,32.473365,1.4456525,0,41.518255,2.129485,0,4.4985378,0,0
1968.0833,30.723591,1.66746,0,40.824436,2.6553704,0,4.1201405,0,0
1968.1667,29.181217,2.783641,0,40.144804,2.8676157,0,3.7771923,0,0
1968.25,27.590557,4.7138572,0,39.408313,8.2358799,0,3.5854275,0,0
1968.3333,22.628297,5.8795146,0,33.486045,15.462711,0,3.871256,0,0
1968.4167,0,5.1072402,0,0,13.003944,0,0,0,0
1968.5,0,0.15793236,0,0,1.9329439,0,0,0,0
1968.5833,0,0.0010829756,0,0,1.065271,0,0,0,0
1968.6667,0,3.639763e-08,0,0,0.68623726,0,0,0,0
1968.75,0,0.092064542,0,0,0.60620148,0,0,0,0
1968.8333,0,0.19426872,0,0,0.6397241,0,0,0,0
1968.9167,24.899544,0.22533384,0,34.988371,1.0474351,0,5.3827762,0,0
1969,27.841481,0.24942115,0,41.013168,1.6097885,0,5.9128442,0,0
1969.0833,26.817531,0.25623254,0,40.290114,1.9273595,0,5.434313,0,0
1969.1667,25.945781,0.2598597,0,39.585256,2.0058745,0,4.9998991,0,0
1969.25,25.070495,0.27597301,0,38.734283,18.065635,0,4.9775133,0,0
1969.3333,4.7480097,0.27851819,0,7.3643054,22.117713,0,1.0860964,0,0
1969.4167,0,0.0117685,0,0,6.7857659,0,0,0,0
1969.5,0,7.6171376e-09,0,0,1.067196,0,0,0,0
1969.5833,0,0,0,0,0.53789686,0,0,0,0
1969.6667,0,0,0,0,0.4355097,0,0,0,0
1969.75,0,0,0,0,0.59590161,0,0,0,0
1969.8333,21.040706,0,0,19.463029,2.3179325,0,2.9525631,0,0
1969.9167,43.51683,0.27806189,0,41.159385,3.3749763,0,5.9152754,0,0
1970,41.228292,0.79936998,0,40.467037,4.1020502,0,5.4030683,0,0
1970.0833,39.703299,1.0770188,0,39.861736,4.2629802,0,4.969008,0,0
1970.1667,37.979676,1.4128451,0,39.198272,4.3045513,0,4.5624842,0,0
1970.25,36.038902,1.6808641,0,38.507885,5.9825488,0,4.1882979,0,0
1970.3333,16.668238,2.3468819,0,18.307043,18.132638,0,2.1787279,0,0
1970.4167,0,0.46002991,0,0,3.6063946,0,0,0,0
1970.5,0,0,0,0,0.43358147,0,0,0,0
1970.5833,0,0,0,0,0.29731662,0,0,0,0
1970.6667,0,0,0,0,0.17337373,0,0,0,0
1970.75,7.8684019,0,0,6.7905669,0.16811772,0,1.0782823,0,0
1970.8333,44.1604,0.33347162,0,38.85457,0.33657377,0,5.9130609,0,0
1970.9167,44.768043,1.506991,0,40.825518,1.1790033,0,5.7638008,0,0
1971,41.941381,1.8225158,0,40.030241,1.9264966,0,5.230208,0,0
1971.0833,38.744892,1.8509381,0,39.314257,2.2293364,0,4.7762407,0,0
1971.1667,36.365238,1.6675584,0,38.628739,2.2739861,0,4.3672875,0,0
1971.25,34.205334,2.4970204,0,37.808251,24.508457,0,4.4273812,0,0
1971.3333,31.835096,3.7502265,0,36.701987,32.270096,0,5.5548606,0,0
1971.4167,1.0135073,2.6972434,0,1.1997589,26.254428,0,0.20608113,8.1036349e-05,0
1971.5,0,0.00056010278,0,0,10.404861,0,0,0,0
1971.5833,0,5.1641149e-07,0,0,7.5759791,0,0,0,0
1971.6667,0,0,0,0,5.763747,0,0,0,0
1971.75,0,0.31665955,0,0,5.6568742,0,0,0,0
1971.8333,0,1.3968222,0,0,6.3741947,0,0,0,0
1971.9167,0,1.6787109,0,0,9.0534135,0,0,0,0
1972,11.231675,1.959983,0,12.558206,10.30061,0,2.2562256,0,0
1972.0833,33.451351,3.4989078,0,38.401133,12.06093,0,6.5972801,0,0
1972.1667,31.358695,5.536015,0,37.609015,13.134913,0,6.0298416,0,0
1972.25,28.794184,6.4752988,0,36.790778,33.364332,0,5.5974921,0,0
1972.3333,9.9691767,5.2114179,0,13.954645,65.477378,0,2.330576,0,0
1972.4167,0,1.7582292,0,0,49.677267,0,0,0,0
1972.5,0,0.081309412,0,0,25.427751,0,0,0,0
1972.5833,0,0.010812718,0,0,14.881573,0,0,0,0
1972.6667,0,0.0074847094,0,0,10.177787,0,0,0,0
1972.75,0,0.3388371,0,0,9.4583438,0,0,0,0
1972.8333,0,1.2679721,0,0,10.016882,0,0,0,0
1972.9167,0,1.6832163,0,0,13.561899,0,0,0,0
1973,0,1.8702321,0,0,16.820906,0,0,0,0
1973.0833,0,2.0173265,0,0,20.049714,0,0,0,0
1973.1667,0,2.1968321,0,0,21.666447,0,0,0,0
1973.25,0,2.111019,0,0,25.925669,0,0,0,0
1973.3333,0,1.5588337,0,0,71.92775,0,0,0,0
1973.4167,0,0.57193989,0,0,64.107667,0,0,0,0
1973.5,0,3.4931619e-06,0,0,48.358758,0,0,0,0
1973.5833,0,4.4961471e-08,0,0,39.620349,0,0,0,0
1973.6667,0,0,0,0,34.964146,0,0,0,0
1973.75,0,0,0,0,34.635369,0,0,0,0
1973.8333,0,0,0,0,35.204993,0,0,0,0
1973.9167,0,5.3311865e-05,0,0,36.982409,0,0,0,0
1974,0,0.036430212,0,0,37.395865,0,0,0,0
1974.0833,0,0.21199669,0,0,36.496652,0,0,0,0
1974.1667,0,0.38896262,0,0,35.00337,0,0,0,0
1974.25,0,0.59966627,0,0,37.207883,0,0,0,0
1974.3333,0,0.56948922,0,0,42.468599,0,0,0.056279553,0
1974.4167,0,0.44701461,0,0,34.701076,0,0,0.33418986,0
1974.5,0,0.10065463,0,0,22.654445,0,0,0,0
1974.5833,0,0.04444168,0,0,16.545534,0,0,0,0
1974.6667,0,0.016046297,0,0,12.771151,0,0,0,0
1974.75,0,0.00090266054,0,0,10.635406,0,0,0,0
1974.8333,0,0,0,0,10.287992,0,0,0,0
1974.9167,48.406451,0,0,36.051692,9.9300455,0,14.353733,0,0
1975,47.846865,0.00042814089,0,36.592928,9.8141261,0,13.700921,0,0
1975.0833,45.778213,0.0033410774,0,35.924542,9.538537,0,12.684733,0,0
1975.1667,43.803582,0.0082277287,0,35.231778,9.3905195,0,11.737946,0,0
1975.25,41.911849,0.016834433,0,34.386823,20.476761,0,11.222319,0,0
1975.3333,40.008817,1.0512279,0,33.247855,23.329648,0,11.789755,0,0
1975.4167,0,1.3508419,0,0,20.153882,0,0,0,0
1975.5,0,0,0,0,12.064424,0,0,0,0
1975.5833,0,0,0,0,5.8416911,0,0,0,0
1975.6667,0,0,0,0,2.6258971,0,0,0,0
1975.75,0,0,0,0,2.1923449,0,0,0,0
1975.8333,37.041831,0,0,22.30675,2.2018141,0,8.827124,0,0
1975.9167,58.935282,0,0,36.646976,2.2213707,0,13.856968,0,0
1976,55.370494,0.0094579122,0,35.964158,2.6167935,0,12.844383,0,0
1976.0833,51.034063,0.17937007,0,35.311829,2.8119817,0,11.952711,0,0
1976.1667,46.484345,0.85759574,0,34.666344,3.2249709,0,11.128887,0,0
1976.25,43.636795,3.3930856,0,33.935718,12.955255,0,10.535968,1.4483319,0
1976.3333,25.408079,5.9475958,0,20.31479,19.773695,0,6.6708403,2.2602789,0
1976.4167,0,2.6542279,0,0,14.828372,0,0,1.7566772,0
